широта;долгота;скорость;ускорение по Z;ускорение по X;ускорение по Y;Угол наклона
49.636484;132.152667;97.2;-0.02;-0.01;-0.05;-0.2
49.636723;132.152598;97.4;-0.05;0.01;-0.01;-1.3
49.636961;132.152528;97.3;-0.01;-0.07;-0.07;-0.0
49.637199;132.152456;97.1;-0.0;-0.12;-0.1;-1.5
49.637438;132.152384;97.6;-0.03;0.17;-0.03;0.3
49.637678;132.152312;97.9;-0.03;0.07;-0.04;-0.2
49.637919;132.152239;98.3;-0.03;0.24;0.09;1.1
49.638161;132.152167;98.7;-0.05;0.08;-0.05;0.3
49.638403;132.152095;98.8;-0.05;-0.09;0.04;-0.2
49.638646;132.152022;99.5;-0.05;0.22;-0.01;-0.1
49.638889;132.15195;98.9;-0.07;-0.28;0.14;-0.4
49.63913;132.15188;98.4;-0.06;-0.11;0.08;0.5
49.639372;132.151812;98.6;-0.1;0.02;0.18;0.9
49.639615;132.151746;99.0;-0.0;0.17;0.12;1.2
49.63986;132.15168;99.5;-0.04;0.29;0.03;0.7
49.640104;132.151615;99.2;-0.03;-0.1;0.08;0.7
49.640346;132.151552;98.6;-0.03;-0.13;0.09;0.1
49.640591;132.15149;99.3;-0.02;0.17;0.12;1.0
49.640838;132.151428;100.2;-0.05;0.29;0.1;0.4
49.641086;132.151369;100.5;0.0;0.05;0.17;1.4
49.641334;132.151312;100.7;-0.02;-0.02;0.07;-0.2
49.641584;132.151257;100.9;-0.02;0.0;0.18;1.0
49.641836;132.151202;102.0;0.01;0.36;0.03;0.7
49.642087;132.151151;101.7;0.01;0.07;0.25;1.8
49.642339;132.1511;101.6;-0.01;-0.01;0.14;1.1
49.64259;132.151052;101.6;-0.02;-0.04;0.24;1.0
49.642843;132.151004;102.0;-0.02;0.2;0.03;-0.8
49.643097;132.150957;102.5;-0.04;0.14;0.09;0.5
49.643353;132.150911;103.3;-0.04;0.26;0.06;1.3
49.643607;132.150867;102.7;-0.07;-0.17;0.09;0.9
49.64386;132.150825;101.9;-0.06;-0.23;0.13;0.5
49.644114;132.150784;102.4;-0.04;0.08;0.17;0.5
49.644369;132.150747;102.3;-0.08;-0.04;0.16;0.8
49.644623;132.150711;102.5;-0.05;0.05;0.21;1.5
49.644879;132.150676;102.8;-0.03;0.02;0.02;-0.6
49.645133;132.150643;102.4;-0.03;-0.12;0.18;1.7
49.645386;132.150612;101.8;-0.03;-0.16;0.16;0.6
49.64564;132.150583;101.8;-0.02;-0.09;0.15;1.3
49.645895;132.150555;102.5;-0.04;0.2;0.08;0.4
49.646152;132.15053;103.2;-0.04;0.1;0.19;1.7
49.646412;132.150505;104.3;-0.04;0.4;0.09;1.0
49.646671;132.150482;104.1;0.02;-0.16;0.08;0.3
49.646931;132.15046;104.2;-0.03;0.01;0.03;1.6
49.647192;132.150438;105.0;-0.01;0.19;0.11;1.2
49.647455;132.150416;105.4;-0.02;0.07;0.03;0.5
49.647718;132.150395;105.7;-0.04;0.22;0.09;0.9
49.647983;132.150374;106.0;-0.03;0.04;-0.0;0.8
49.648247;132.150353;105.9;-0.01;-0.16;-0.03;-0.6
49.64851;132.15033;105.6;-0.06;-0.03;-0.09;-1.5
49.648774;132.150307;106.0;-0.03;-0.01;-0.07;-1.0
49.649037;132.150285;105.5;-0.03;-0.14;0.07;1.2
49.649301;132.150261;106.3;0.0;0.22;-0.09;-1.0
49.649565;132.150236;105.9;-0.04;-0.11;-0.06;0.8
49.649829;132.150212;106.0;-0.01;0.06;0.0;-0.0
49.650095;132.150187;106.7;-0.04;0.22;-0.02;0.1
49.650361;132.150162;106.8;-0.05;0.12;-0.07;-1.5
49.650627;132.150138;106.8;-0.06;0.03;0.06;0.6
49.650895;132.150113;107.6;-0.02;0.32;-0.12;0.3
49.651164;132.150087;108.1;0.02;0.09;0.05;1.7
49.651436;132.15006;109.0;-0.02;0.26;-0.06;-0.8
49.651709;132.150033;109.7;0.02;0.14;0.02;0.5
49.651981;132.150006;109.4;-0.03;-0.15;-0.06;-1.3
49.652255;132.149978;110.1;-0.0;0.23;0.04;-0.2
49.652531;132.149949;110.6;-0.04;0.09;-0.05;0.6
49.652807;132.149918;111.1;-0.02;0.16;-0.16;0.0
49.653084;132.149885;111.1;-0.01;0.05;-0.01;0.2
49.653359;132.149855;110.8;-0.05;-0.12;0.09;1.0
49.653635;132.149825;110.9;-0.04;0.1;0.14;1.3
49.653914;132.149796;112.0;-0.04;0.28;-0.06;-0.5
49.654197;132.149766;113.5;-0.03;0.5;-0.05;0.4
49.654478;132.149737;113.0;-0.0;-0.18;0.1;0.4
49.654758;132.149709;112.3;-0.06;-0.22;0.02;-0.0
49.655037;132.149681;112.0;-0.04;-0.15;-0.02;0.1
49.655316;132.149652;112.1;-0.04;0.07;0.02;0.8
49.655596;132.149624;112.4;0.02;0.06;-0.01;-0.5
49.655877;132.149596;112.9;-0.05;0.26;-0.01;-0.9
49.656157;132.14957;112.5;-0.01;-0.09;0.2;0.5
49.656437;132.149547;112.1;0.02;-0.11;0.17;0.9
49.656716;132.149525;112.2;0.01;-0.01;0.12;1.0
49.657;132.149505;113.6;-0.02;0.43;0.13;0.4
49.657284;132.149486;114.2;-0.01;0.21;0.15;1.5
49.657571;132.14947;114.9;-0.05;0.07;0.29;3.1
49.657858;132.149455;115.1;-0.04;0.09;0.16;0.7
49.658144;132.149441;114.6;-0.03;-0.06;0.03;-0.3
49.658431;132.149427;115.2;-0.01;0.08;-0.04;-1.0
49.658717;132.149415;114.7;-0.01;-0.1;0.21;1.4
49.659002;132.149406;114.2;-0.05;-0.19;0.13;0.2
49.659288;132.149398;114.5;-0.06;0.02;0.19;0.1
49.659574;132.14939;114.6;-0.06;0.02;-0.04;-0.2
49.65986;132.149383;114.5;-0.04;-0.06;-0.0;0.1
49.660145;132.149377;114.2;-0.03;-0.09;0.16;0.2
49.660428;132.149374;113.6;-0.05;-0.19;0.14;0.9
49.660712;132.149372;113.6;-0.04;0.02;0.12;1.0
49.660997;132.14937;114.2;-0.04;0.27;0.05;0.9
49.661279;132.149371;113.4;-0.0;-0.26;0.1;0.1
49.661561;132.149371;113.0;-0.02;-0.17;0.05;0.8
49.661843;132.149371;112.8;0.02;0.0;-0.03;-0.6
49.662124;132.149371;112.8;0.02;0.03;-0.0;-0.6
49.662406;132.149371;112.8;-0.01;0.01;0.02;-0.3
49.662687;132.149373;112.8;-0.03;0.01;0.14;0.9
49.662968;132.149375;112.6;-0.02;-0.11;0.0;-0.1
49.663248;132.149377;111.9;-0.02;-0.22;0.12;0.8
49.663528;132.14938;112.2;-0.02;0.09;0.05;0.1
49.663807;132.149384;112.0;-0.05;-0.0;0.0;-0.4
49.664085;132.149386;111.6;-0.05;-0.12;-0.06;-0.8
49.664365;132.149388;112.1;-0.0;0.11;-0.07;-0.3
49.664645;132.149391;112.2;-0.03;0.07;0.06;0.8
49.664924;132.149394;112.0;-0.03;-0.08;0.03;-0.4
49.665203;132.149397;111.7;-0.05;-0.08;-0.03;-0.7
49.66548;132.149399;111.2;-0.06;-0.12;0.02;-0.0
49.665757;132.1494;111.0;-0.05;0.0;-0.16;-1.2
49.666035;132.149399;111.3;-0.02;0.05;-0.13;-0.6
49.666311;132.149394;110.7;-0.0;-0.14;-0.28;-2.9
49.666586;132.149388;109.9;-0.02;-0.23;-0.1;-0.6
49.666859;132.149377;109.5;-0.01;-0.1;-0.24;-2.3
49.66713;132.149365;108.9;-0.04;-0.13;-0.12;-1.9
49.667402;132.14935;109.0;-0.03;0.13;-0.22;-0.4
49.667676;132.149332;109.6;-0.03;0.2;-0.16;0.3
49.667946;132.149313;108.6;-0.01;-0.36;-0.03;-0.5
49.668216;132.149292;108.1;0.01;-0.19;-0.09;-0.4
49.668486;132.149267;108.4;-0.02;0.09;-0.27;-1.8
49.668755;132.149239;108.3;-0.02;0.07;-0.2;-0.3
49.669025;132.149212;108.3;-0.05;0.0;0.04;-0.4
49.669294;132.149183;107.9;-0.04;-0.06;-0.17;-0.3
49.669562;132.149153;107.7;-0.05;-0.03;-0.09;-1.1
49.66983;132.149119;107.9;-0.0;-0.04;-0.24;-1.2
49.670099;132.149082;108.1;-0.02;0.11;-0.3;-0.3
49.670366;132.149044;107.7;-0.07;-0.06;-0.07;-1.0
49.670633;132.149003;107.5;-0.02;-0.14;-0.18;-1.3
49.670899;132.148961;106.9;-0.03;-0.22;-0.06;-0.5
49.671162;132.148916;106.0;-0.09;-0.29;-0.16;-0.4
49.671424;132.14887;105.7;-0.01;-0.1;-0.16;-1.3
49.671686;132.148823;105.9;-0.02;0.12;-0.13;-0.8
49.671949;132.148776;106.1;-0.01;0.11;0.04;0.5
49.672212;132.148728;105.8;-0.04;-0.18;-0.06;-1.0
49.672473;132.148678;105.4;-0.02;-0.3;-0.19;-2.0
49.672733;132.148626;105.1;0.01;-0.1;-0.2;-2.2
49.672993;132.148573;105.4;-0.04;0.12;-0.1;-0.5
49.673253;132.148519;104.9;0.01;-0.16;-0.04;0.4
49.673511;132.148462;104.7;0.0;0.02;-0.14;-0.0
49.673769;132.148407;104.2;-0.06;-0.16;0.05;0.6
49.674024;132.14835;103.4;-0.04;-0.16;-0.13;-0.9
49.674278;132.148294;102.9;-0.02;-0.01;-0.04;-1.6
49.67453;132.148235;102.0;-0.02;-0.3;-0.22;-2.4
49.67478;132.148175;101.4;-0.02;-0.13;-0.11;-0.3
49.675029;132.148115;101.0;-0.05;-0.14;-0.0;0.1
49.675278;132.148055;100.9;-0.06;-0.07;-0.04;-0.0
49.675526;132.147995;100.9;-0.02;0.02;-0.05;-0.5
49.675776;132.147934;101.2;-0.05;0.19;0.01;0.1
49.676024;132.147874;100.7;-0.02;-0.06;0.05;0.1
49.676273;132.147816;100.7;-0.02;-0.0;-0.02;-0.1
49.676521;132.147759;100.7;-0.04;0.02;0.08;0.1
49.67677;132.147705;100.6;-0.02;-0.08;0.24;1.1
49.677017;132.147652;100.2;-0.03;-0.09;0.09;-0.1
49.677265;132.147601;100.1;0.01;-0.04;0.09;1.8
49.677511;132.14755;99.4;-0.0;-0.18;-0.04;-0.5
49.677756;132.1475;99.2;-0.01;-0.02;0.08;0.5
49.678002;132.14745;99.5;-0.01;0.11;0.03;-0.0
49.678247;132.147401;99.1;0.01;-0.21;0.1;1.3
49.678493;132.147352;99.1;-0.06;0.04;-0.05;-0.4
49.678737;132.147304;98.8;-0.0;-0.06;0.09;1.0
49.678982;132.147255;99.2;-0.03;0.02;-0.08;-0.5
49.679227;132.147205;99.0;-0.01;-0.08;-0.04;-0.5
49.679474;132.147155;99.7;-0.05;0.14;-0.01;0.4
49.679721;132.147105;99.8;-0.07;0.08;-0.04;-0.7
49.679966;132.147056;99.2;-0.05;-0.09;0.05;0.6
49.680211;132.147008;98.9;-0.05;-0.07;0.06;1.5
49.680455;132.14696;98.6;-0.07;-0.16;-0.03;-0.4
49.680699;132.146912;98.4;0.03;0.06;0.02;0.8
49.680941;132.146863;97.9;0.05;-0.26;-0.12;-1.4
49.681183;132.146815;97.8;-0.01;-0.05;0.13;0.2
49.681426;132.146766;98.2;0.0;0.11;-0.09;-0.6
49.681668;132.146718;97.6;-0.03;-0.28;0.08;-0.0
49.681909;132.14667;97.6;0.01;-0.03;-0.04;-0.1
49.682153;132.146622;98.5;0.0;0.17;0.01;0.9
49.682397;132.146572;98.4;-0.01;-0.09;-0.02;-0.2
49.68264;132.146523;98.2;-0.07;-0.03;-0.04;-1.2
49.682882;132.146474;98.1;-0.04;0.07;-0.08;-1.3
49.683126;132.146424;98.4;-0.02;0.18;-0.02;-1.0
49.683369;132.146373;98.4;-0.06;-0.0;0.01;-0.5
49.683612;132.146323;98.1;-0.04;-0.16;0.03;0.9
49.683858;132.146271;99.8;0.02;0.52;-0.08;1.1
49.684104;132.146218;99.3;-0.03;-0.09;-0.08;-0.7
49.684349;132.146164;99.1;-0.03;-0.03;-0.04;0.0
49.684594;132.14611;99.5;-0.07;0.05;-0.05;-0.7
49.68484;132.146056;99.4;-0.01;-0.07;0.09;0.3
49.685085;132.146001;99.4;-0.04;0.01;0.05;-0.3
49.685331;132.145946;99.3;-0.08;-0.05;-0.05;-0.7
49.685577;132.14589;99.7;-0.02;0.05;-0.1;-1.3
49.685821;132.145832;99.0;-0.02;-0.15;-0.24;-1.1
49.686063;132.145771;98.4;-0.03;-0.2;-0.27;-2.1
49.68631;132.145709;100.0;-0.01;0.54;-0.04;0.2
49.686557;132.145646;100.6;-0.0;0.12;0.01;-0.6
49.686802;132.145584;99.5;-0.04;-0.2;-0.04;-0.3
49.687048;132.145522;99.6;0.01;0.06;0.02;0.2
49.687294;132.145459;100.1;0.01;0.09;-0.03;-0.3
49.687541;132.145396;100.1;0.01;0.16;-0.05;-0.4
49.687787;132.145333;100.1;0.01;-0.03;-0.03;-1.1
49.688034;132.145269;100.2;-0.04;0.05;-0.11;-1.1
49.688282;132.145204;100.8;-0.03;0.19;-0.01;-0.3
49.688529;132.145138;100.6;-0.09;0.04;-0.07;-0.0
49.688777;132.145074;100.9;-0.04;0.15;0.1;0.6
49.689026;132.14501;101.2;-0.04;0.03;0.07;-0.6
49.689276;132.144947;101.5;-0.04;0.06;0.03;0.2
49.689528;132.144884;102.2;-0.06;0.15;0.04;0.6
49.68978;132.144822;102.1;-0.04;-0.05;0.05;0.2
49.690031;132.144762;102.0;-0.04;-0.06;0.1;0.5
49.690283;132.144701;102.1;-0.04;-0.03;0.05;1.1
49.690536;132.144642;102.5;-0.04;0.11;0.08;-0.5
49.690789;132.144583;102.4;-0.04;-0.09;0.08;1.0
49.691042;132.144525;102.9;-0.01;0.02;0.07;0.0
49.691299;132.144469;103.7;-0.0;0.1;0.21;1.3
49.691555;132.144415;103.5;-0.02;-0.04;0.11;1.0
49.691811;132.144362;103.8;-0.07;0.09;0.07;0.2
49.69207;132.14431;104.8;-0.0;0.33;0.1;1.0
49.69233;132.144258;105.0;0.01;-0.06;0.09;-0.4
49.69259;132.144209;104.9;-0.02;-0.08;0.23;2.0
49.692851;132.144163;105.3;-0.01;0.14;0.19;1.4
49.693114;132.144118;105.8;-0.05;0.14;0.19;2.0
49.693377;132.144076;106.0;-0.06;0.12;0.2;1.4
49.693641;132.144036;106.6;-0.0;0.17;0.14;1.3
49.693907;132.143998;106.7;-0.07;-0.03;0.23;2.3
49.694172;132.143963;106.8;-0.02;0.15;0.24;1.6
49.694439;132.14393;107.3;-0.05;0.19;0.16;1.2
49.694708;132.1439;108.1;0.01;0.15;0.17;2.3
49.694979;132.143872;109.0;0.03;0.28;0.17;1.3
49.695251;132.143846;109.1;-0.01;0.05;0.15;1.0
49.695523;132.143823;109.0;-0.03;0.01;0.21;1.1
49.695793;132.143802;108.4;-0.02;-0.18;0.15;0.9
49.696063;132.143785;108.4;0.01;-0.01;0.23;1.3
49.696334;132.143769;108.6;0.02;-0.05;0.19;1.9
49.696607;132.143755;109.4;-0.01;0.27;0.05;0.1
49.696882;132.143743;110.4;-0.02;0.27;0.13;1.0
49.697157;132.143733;110.4;-0.03;0.14;0.21;1.8
49.697432;132.143724;110.1;-0.03;-0.16;0.13;0.4
49.697708;132.143718;110.5;-0.04;0.14;0.09;0.7
49.697984;132.143712;110.9;-0.02;0.09;0.11;1.5
49.698263;132.143706;111.6;-0.04;0.15;0.01;0.7
49.69854;132.143702;111.2;-0.03;-0.19;0.05;0.7
49.698817;132.143697;111.0;-0.04;-0.07;-0.02;-1.2
49.699097;132.143692;112.1;-0.04;0.32;-0.09;-1.0
49.699376;132.143687;111.7;-0.06;-0.04;0.03;0.1
49.699654;132.143682;111.6;-0.05;0.01;0.02;1.1
49.699934;132.143677;111.9;-0.05;0.11;-0.03;-0.1
49.700217;132.143674;113.5;-0.0;0.32;0.11;1.3
49.7005;132.14367;113.4;-0.03;-0.01;0.01;-0.1
49.700782;132.143666;112.9;-0.05;-0.17;-0.01;0.2
49.701063;132.143662;113.0;-0.02;0.08;-0.03;-1.4
49.701345;132.14366;112.8;-0.03;-0.0;0.03;0.6
49.701627;132.143655;112.9;-0.03;-0.08;-0.13;-0.7
49.701908;132.143649;112.6;0.03;-0.1;-0.07;-0.2
49.702189;132.143643;112.6;-0.01;0.13;-0.13;0.4
49.702471;132.143636;113.2;0.02;0.08;-0.06;-0.5
49.702755;132.143625;113.8;-0.03;0.25;-0.17;-1.0
49.703038;132.143614;113.5;-0.06;-0.12;-0.06;-0.7
49.703321;132.143603;113.4;-0.03;0.05;-0.03;0.3
49.703604;132.14359;113.4;-0.04;-0.07;-0.15;-0.9
49.703887;132.143575;113.4;-0.01;0.21;-0.13;-1.1
49.704169;132.14356;113.1;-0.04;-0.08;-0.08;-1.2
49.704451;132.143545;113.3;-0.02;0.18;-0.06;0.3
49.704735;132.143529;114.0;-0.06;0.21;-0.04;-0.7
49.705019;132.143511;113.9;-0.04;0.04;-0.13;-0.4
49.705303;132.143492;113.7;-0.0;0.03;-0.08;0.6
49.705588;132.143472;114.4;-0.03;0.18;-0.09;-0.4
49.705874;132.143451;114.8;0.0;0.19;-0.13;-0.6
49.706162;132.143428;115.6;-0.01;0.23;-0.18;-0.4
49.706448;132.143403;115.0;0.01;-0.07;-0.12;-0.1
49.706733;132.143379;114.4;0.02;-0.11;0.08;0.7
49.707019;132.143357;114.6;-0.02;0.12;0.06;-0.7
49.707303;132.143332;114.0;-0.05;-0.35;-0.09;-0.3
49.707587;132.143308;114.0;-0.02;0.04;-0.03;0.1
49.707872;132.143284;114.4;-0.02;0.14;0.11;0.7
49.708155;132.143263;113.5;-0.03;-0.29;0.19;1.7
49.708436;132.143241;113.0;-0.01;-0.09;-0.08;-1.2
49.708719;132.14322;113.3;-0.04;0.16;0.11;1.0
49.709001;132.143199;113.1;-0.04;-0.09;0.04;0.2
49.709283;132.143179;113.3;-0.02;-0.02;0.03;-0.6
49.709567;132.143158;113.8;-0.04;0.05;-0.07;0.3
49.70985;132.143137;113.6;-0.01;-0.08;0.02;0.4
49.710132;132.143116;113.2;-0.05;-0.09;0.01;-0.1
49.710413;132.143097;112.9;-0.01;-0.11;0.15;0.7
49.710693;132.143079;112.2;-0.02;-0.21;0.08;1.0
49.710969;132.143062;110.7;-0.01;-0.41;0.13;0.6
49.711247;132.143045;111.2;-0.03;0.24;-0.0;1.1
49.711524;132.14303;111.2;-0.05;-0.04;0.07;0.5
49.711801;132.143014;111.2;-0.05;0.01;-0.03;0.6
49.712079;132.142999;111.5;-0.05;0.06;0.11;0.0
49.712357;132.142985;111.5;-0.02;0.01;0.08;-0.0
49.712635;132.142972;111.3;-0.01;-0.08;-0.03;0.9
49.712912;132.142959;111.3;0.01;0.01;0.08;-0.2
49.71319;132.142947;111.2;-0.0;-0.05;0.03;-0.2
49.713468;132.142936;111.6;0.0;0.12;-0.07;-1.1
49.713748;132.142924;111.9;-0.05;0.06;0.08;0.8
49.714025;132.142912;111.2;-0.02;-0.2;-0.02;0.4
49.7143;132.1429;110.3;-0.02;-0.24;-0.08;-0.4
49.714576;132.142887;110.7;-0.04;0.1;0.01;0.0
49.714851;132.142876;110.2;-0.02;-0.07;0.06;0.4
49.715125;132.142863;109.7;-0.06;-0.18;-0.04;0.0
49.715398;132.142852;109.6;-0.01;-0.09;0.07;0.3
49.71567;132.142839;108.7;-0.04;-0.24;-0.06;0.9
49.715941;132.142827;108.8;-0.02;0.17;-0.02;0.2
49.716213;132.142814;109.2;-0.05;0.11;-0.06;0.3
49.716484;132.142799;108.4;-0.04;-0.25;-0.1;-1.6
49.716752;132.142782;107.5;-0.05;-0.21;-0.14;-2.0
49.71702;132.142765;107.5;-0.02;-0.05;-0.06;0.1
49.717285;132.142746;106.3;-0.05;-0.25;-0.1;-0.9
49.717549;132.142728;106.2;0.0;-0.03;-0.07;0.4
49.717815;132.142707;106.5;0.01;0.05;-0.18;-2.4
49.71808;132.142684;106.5;0.01;0.01;-0.07;-0.3
49.718343;132.14266;105.5;0.02;-0.28;-0.19;-1.5
49.718606;132.142634;105.6;-0.06;0.06;-0.25;-2.6
49.718868;132.142605;105.3;-0.02;-0.2;-0.12;-1.1
49.719132;132.142572;106.0;0.0;0.2;-0.27;-2.4
49.719394;132.142538;105.4;-0.06;-0.23;-0.09;-0.1
49.719654;132.142503;104.6;-0.04;-0.17;-0.15;-2.6
49.719914;132.142464;104.6;-0.02;-0.02;-0.27;-1.7
49.720172;132.142424;104.1;-0.03;-0.05;-0.15;0.0
49.72043;132.142379;103.9;-0.04;-0.08;-0.26;-1.4
49.720689;132.142336;104.4;-0.05;0.15;0.05;0.7
49.720948;132.142291;104.4;-0.07;-0.03;-0.12;-0.5
49.721206;132.142244;104.1;-0.05;-0.11;-0.16;-1.1
49.721461;132.142195;103.3;-0.04;-0.27;-0.08;-1.5
49.721719;132.142144;103.9;-0.04;0.1;-0.23;-1.0
49.721974;132.142092;103.1;-0.03;-0.19;-0.14;-1.8
49.722228;132.142037;102.9;0.01;-0.1;-0.24;-1.4
49.722479;132.141982;101.5;-0.03;-0.49;-0.03;-0.6
49.72273;132.141927;101.7;-0.01;-0.08;-0.08;-0.6
49.722979;132.141869;101.0;-0.03;-0.16;-0.18;-1.7
49.723227;132.14181;100.5;0.03;-0.19;-0.16;-2.2
49.723474;132.141748;100.4;-0.01;-0.02;-0.17;-1.8
49.723721;132.141685;100.2;0.02;-0.05;-0.07;-1.1
49.723968;132.141621;100.3;0.0;0.05;-0.14;-0.1
49.724215;132.141557;100.5;-0.07;0.17;0.06;-0.1
49.724462;132.141492;100.2;-0.03;-0.03;-0.06;-1.5
49.724708;132.141427;100.2;-0.05;-0.01;0.05;0.6
49.724956;132.141361;100.9;-0.03;0.1;-0.01;-0.5
49.725203;132.141293;100.6;-0.05;-0.1;-0.18;-0.8
49.72545;132.141226;100.3;-0.05;-0.07;0.04;-0.5
49.725696;132.141157;100.1;-0.04;-0.13;-0.14;-0.8
49.725938;132.141089;98.6;-0.04;-0.53;0.03;-1.0
49.726182;132.141021;99.3;-0.01;0.14;-0.03;-0.1
49.726427;132.140951;100.0;0.01;0.22;-0.02;0.5
49.72667;132.140883;99.1;-0.03;-0.25;0.08;0.6
49.726914;132.140814;99.2;-0.01;0.03;0.04;-1.3
49.727155;132.140747;98.2;0.01;-0.34;0.06;0.5
49.727397;132.14068;98.4;-0.01;0.04;-0.08;-0.0
49.727638;132.140613;98.2;-0.05;-0.04;0.06;0.3
49.72788;132.140546;98.6;-0.02;0.24;-0.05;-0.9
49.72812;132.14048;97.8;-0.0;-0.22;0.02;-0.5
49.72836;132.140415;97.6;-0.02;-0.11;0.1;1.7
49.728601;132.140351;98.1;-0.02;0.11;0.05;0.6
49.728842;132.140289;97.7;-0.06;-0.16;0.17;1.3
49.729083;132.140228;97.7;-0.05;0.06;0.05;0.9
49.729323;132.140168;97.6;-0.07;-0.04;0.09;0.7
49.729564;132.140108;97.9;-0.03;0.14;0.01;0.4
49.729808;132.140049;98.8;-0.03;0.3;0.13;2.1
49.730052;132.139992;98.9;-0.06;0.03;0.14;1.4
49.730296;132.139935;99.1;-0.07;0.14;0.02;0.1
49.730541;132.13988;99.2;-0.06;0.02;0.12;0.2
49.730785;132.139828;98.7;-0.05;-0.16;0.1;-0.3
49.731029;132.139776;98.9;-0.05;0.1;0.07;1.0
49.731274;132.139725;99.1;-0.03;0.11;-0.02;0.3
49.731519;132.139676;99.0;-0.06;0.06;0.13;1.0
49.731765;132.139626;99.3;-0.0;0.17;-0.09;-1.4
49.732012;132.139577;99.7;-0.0;0.16;0.11;0.6
49.73226;132.139529;100.4;0.03;0.25;0.09;1.4
49.732509;132.139483;100.5;-0.05;0.03;0.11;1.5
49.732757;132.139438;100.0;-0.02;-0.21;-0.0;0.4
49.733005;132.139393;100.0;-0.02;-0.02;0.04;0.8
49.733254;132.139348;100.5;0.04;0.15;0.01;-0.0
49.733506;132.139304;101.6;-0.01;0.3;0.1;1.4
49.733757;132.139261;101.0;-0.04;-0.14;0.08;0.0
49.734008;132.139218;101.4;-0.03;0.08;-0.03;-0.4
49.734261;132.139174;101.9;-0.04;0.14;-0.01;-0.4
49.734513;132.139128;101.7;-0.05;-0.11;-0.14;-0.7
49.734765;132.139084;101.8;-0.07;-0.0;0.08;-0.2
49.735018;132.13904;102.0;-0.03;0.08;0.04;-0.3
49.73527;132.138999;101.3;-0.03;-0.2;0.14;0.6
49.735522;132.138956;101.6;-0.04;-0.04;-0.15;-1.2
49.735773;132.138913;101.2;-0.04;-0.22;0.09;1.0
49.736025;132.138872;101.5;-0.06;-0.08;0.07;-0.0
49.736277;132.138829;101.8;-0.02;0.07;-0.02;0.3
49.73653;132.138785;102.0;-0.04;0.09;-0.15;-2.0
49.736784;132.138739;102.3;-0.06;0.13;-0.13;-0.2
49.737039;132.138692;103.2;-0.0;0.23;-0.07;0.1
49.737294;132.138645;102.9;-0.01;-0.12;-0.08;-0.4
49.737548;132.138599;102.6;0.0;-0.07;0.05;0.3
49.737804;132.138552;103.0;-0.03;0.24;0.0;-0.6
49.73806;132.138506;103.3;-0.07;0.05;-0.0;0.2
49.738315;132.138459;103.2;-0.04;0.03;0.01;0.3
49.738572;132.138413;103.5;-0.03;0.02;0.02;-0.1
49.738828;132.138365;103.4;-0.04;-0.05;-0.05;-0.9
49.739084;132.138318;103.4;0.01;-0.01;0.0;-0.3
49.73934;132.138272;103.1;-0.02;-0.2;0.11;1.4
49.739598;132.138226;104.3;-0.08;0.39;-0.08;-0.9
49.739859;132.138178;105.0;-0.05;0.18;-0.01;0.4
49.74012;132.138131;105.6;-0.07;0.12;-0.0;-0.2
49.740383;132.138083;106.2;-0.03;0.13;0.05;-0.1
49.740649;132.138034;107.1;-0.01;0.29;-0.07;-1.5
49.740914;132.137986;107.0;0.03;-0.03;-0.03;0.0
49.741181;132.137939;107.8;-0.01;0.18;0.06;0.2
49.741448;132.137893;107.4;-0.02;-0.15;0.05;-0.5
49.741714;132.137848;107.5;-0.04;-0.04;0.08;-0.2
49.741983;132.137803;108.4;-0.02;0.34;0.02;-0.2
49.742252;132.13776;108.5;-0.0;0.12;0.05;0.7
49.742523;132.137717;109.0;-0.03;0.08;0.07;1.1
49.742793;132.137676;108.8;-0.03;0.06;0.15;0.9
49.743065;132.137637;109.4;0.02;0.26;0.17;1.6
49.743338;132.137599;109.8;-0.03;0.25;0.08;0.5
49.74361;132.137563;109.5;-0.07;-0.15;0.08;0.6
49.743884;132.137529;109.9;-0.06;0.12;0.25;1.9
49.744156;132.137499;109.6;-0.04;-0.08;0.21;1.6
49.744431;132.13747;110.3;-0.02;0.21;0.15;0.7
49.744706;132.137444;110.5;-0.03;0.1;0.11;1.0
49.744979;132.137419;109.5;0.02;-0.26;0.16;0.1
49.745254;132.137397;110.4;-0.03;0.26;0.24;1.5
49.745529;132.137376;110.3;-0.05;0.08;0.14;1.7
49.745806;132.137357;111.0;-0.04;0.21;0.08;1.2
49.746085;132.13734;111.9;-0.01;0.23;0.24;2.4
49.746364;132.137324;111.9;-0.0;0.17;-0.1;-0.6
49.746643;132.137308;111.8;-0.05;-0.12;0.03;-0.5
49.746922;132.137295;112.0;-0.02;0.06;0.15;1.4
49.747202;132.137283;112.1;-0.0;0.06;0.1;-0.3
49.747482;132.137274;112.4;-0.02;-0.07;0.12;1.2
49.747763;132.137266;112.6;-0.03;-0.01;0.2;0.7
49.748046;132.137262;113.4;-0.01;0.18;0.18;1.5
49.74833;132.137259;113.8;-0.05;0.13;0.16;0.9
49.748614;132.137259;113.7;-0.02;-0.06;0.23;0.8
49.748895;132.137261;112.8;-0.03;-0.22;0.14;2.1
49.749176;132.137263;112.6;-0.07;-0.1;0.04;1.0
49.749457;132.137267;112.4;-0.05;-0.04;0.07;0.6
49.749737;132.137272;112.5;-0.05;0.12;0.17;0.6
