широта;долгота;скорость;ускорение по Z;ускорение по X;ускорение по Y;Угол наклона
43.375762;132.207002;43.8;-0.06;0.33;0.0;0.4
43.375655;132.207032;46.0;-0.05;0.62;-0.0;0.2
43.375542;132.207063;46.8;-0.04;0.23;-0.01;1.4
43.375427;132.207095;47.6;-0.0;0.21;-0.0;-0.8
43.375311;132.207128;48.3;-0.04;0.18;0.0;1.1
43.375192;132.20716;46.8;-0.03;-0.4;0.01;0.4
43.375078;132.207192;47.9;-0.06;0.31;-0.01;-0.5
43.37496;132.207225;46.8;0.03;-0.32;-0.01;-0.2
43.374846;132.207257;46.3;0.02;-0.12;0.01;-0.0
43.374732;132.207288;47.4;-0.02;0.3;0.01;-0.3
43.374616;132.20732;47.9;-0.01;0.14;-0.01;-0.3
43.374499;132.207353;48.9;-0.05;0.28;-0.01;0.7
43.374379;132.207387;48.3;-0.06;-0.17;0.0;-2.1
43.374261;132.20742;49.0;-0.05;0.19;0.01;0.1
43.374141;132.207453;50.0;-0.01;0.28;0.0;0.8
43.374019;132.207487;48.5;-0.02;-0.4;-0.01;-0.7
43.3739;132.20752;46.8;-0.02;-0.49;0.01;-1.2
43.373785;132.207552;47.7;-0.02;0.25;0.01;1.3
43.373669;132.207584;48.5;-0.02;0.23;-0.01;-0.6
43.37355;132.207617;49.5;0.07;0.28;-0.01;-0.3
43.373429;132.207651;47.4;-0.03;-0.58;-0.0;-1.7
43.373313;132.207683;47.9;0.1;0.12;0.0;0.6
43.373196;132.207716;48.7;0.02;0.25;0.0;-1.4
43.373076;132.207749;48.7;-0.03;-0.02;0.0;0.4
43.372957;132.207782;47.6;-0.01;-0.3;-0.0;-1.5
43.37284;132.207814;39.2;0.01;-2.33;-0.02;-0.7
43.372744;132.207841;35.3;-0.02;-1.09;-0.01;1.2
43.372658;132.207865;33.3;-0.01;-0.56;0.0;1.0
43.372577;132.207888;32.7;-0.01;-0.15;0.01;0.4
43.372496;132.20791;35.6;-0.03;0.8;0.01;-0.4
43.372409;132.207934;34.2;0.04;-0.4;-0.01;-0.1
43.372325;132.207958;33.1;-0.0;-0.28;-0.0;0.3
43.372244;132.20798;32.7;-0.07;-0.13;0.0;0.3
43.372164;132.208002;35.8;-0.04;0.87;-0.01;0.8
43.372077;132.208027;33.8;0.03;-0.56;-0.01;-0.8
43.371994;132.20805;33.2;-0.03;-0.18;-0.01;0.4
43.371913;132.208073;32.5;0.04;-0.19;-0.08;-0.7
43.371833;132.208095;36.0;0.04;0.99;0.33;2.5
43.371746;132.208124;34.0;-0.02;-0.56;0.98;4.4
43.371661;132.208128;32.8;-0.01;-0.33;0.57;3.0
43.371579;132.208126;36.7;-0.02;1.07;-0.1;0.6
43.371487;132.20813;39.4;-0.06;0.75;-0.11;-1.1
43.371389;132.208134;41.9;0.01;0.69;-0.01;0.7
43.371284;132.208139;42.7;-0.01;0.23;0.0;0.7
43.371178;132.208144;45.3;-0.05;0.73;0.0;-0.4
43.371064;132.208149;47.4;-0.03;0.59;-0.0;0.0
43.370946;132.208154;48.8;0.02;0.39;0.01;0.5
43.370824;132.208159;49.2;-0.06;0.11;0.02;0.4
43.370701;132.208164;47.8;0.02;-0.38;0.0;0.6
43.370582;132.208169;48.2;-0.02;0.09;-0.02;0.2
43.370462;132.208174;48.9;-0.03;0.2;-0.02;0.5
43.37034;132.20818;47.5;-0.07;-0.37;-0.0;-0.2
43.370221;132.208185;48.3;-0.03;0.22;0.01;-0.6
43.3701;132.20819;49.1;0.0;0.21;0.01;0.9
43.369978;132.208196;50.1;-0.01;0.28;0.0;2.4
43.369853;132.208201;50.5;-0.04;0.11;-0.02;1.2
43.369727;132.208207;49.2;0.0;-0.35;-0.01;-0.9
43.369604;132.208212;50.1;-0.06;0.24;0.01;0.2
43.369479;132.208218;49.9;-0.03;-0.04;0.0;-0.3
43.369354;132.208223;48.6;-0.01;-0.37;-0.01;0.4
43.369233;132.208229;49.3;-0.01;0.21;-0.0;2.0
43.36911;132.208234;50.5;0.02;0.31;0.01;-0.7
43.368984;132.20824;49.3;0.03;-0.33;0.01;0.2
43.368861;132.208245;49.9;0.01;0.18;0.0;0.8
43.368736;132.208251;47.8;-0.02;-0.59;-0.01;-2.3
43.368617;132.208256;37.9;-0.06;-2.75;0.01;-0.3
43.368522;132.20826;33.8;0.01;-1.15;0.02;-0.8
43.368438;132.208263;31.5;-0.05;-0.64;0.01;-0.3
43.368359;132.208266;30.8;-0.03;-0.17;-0.01;0.5
43.368282;132.20827;30.4;-0.07;-0.11;-0.01;-0.8
43.368206;132.208273;30.5;-0.01;0.01;-0.0;-0.3
43.36813;132.208276;30.6;-0.04;0.03;-0.0;-1.1
43.368054;132.20828;30.4;0.05;-0.04;-0.0;-0.0
43.367978;132.208283;33.6;-0.03;0.87;-0.0;-0.0
43.367894;132.208287;31.7;-0.03;-0.52;-0.0;0.3
43.367815;132.20829;31.0;-0.03;-0.19;0.0;-0.3
43.367737;132.208294;30.8;-0.03;-0.08;0.01;0.7
43.367661;132.208297;30.3;-0.04;-0.12;-0.01;-0.2
43.367585;132.2083;30.4;-0.03;0.02;-0.03;-0.1
43.367509;132.208304;33.8;-0.0;0.94;0.42;1.2
43.367425;132.208308;32.4;-0.01;-0.39;0.96;5.6
43.367345;132.208291;29.8;-0.06;-0.73;0.49;1.9
43.367272;132.208271;33.7;-0.02;1.1;-0.11;-0.3
43.367189;132.208254;36.3;-0.06;0.71;-0.11;-1.0
43.367099;132.208235;39.0;0.0;0.76;0.01;0.4
43.367003;132.208214;42.0;-0.01;0.82;0.0;0.0
43.366899;132.208192;43.4;-0.02;0.39;-0.01;-0.1
43.366792;132.208169;44.1;0.02;0.2;-0.01;0.3
43.366683;132.208147;46.6;-0.01;0.69;0.01;0.7
43.366568;132.208122;46.7;0.04;0.04;0.01;0.0
43.366453;132.208098;46.8;0.02;0.04;-0.0;-1.8
43.366337;132.208073;47.3;0.04;0.12;-0.01;0.3
43.366221;132.208048;46.2;0.03;-0.3;-0.01;0.1
43.366107;132.208024;45.2;0.02;-0.27;-0.0;0.1
43.365995;132.208;46.2;-0.05;0.28;0.01;-0.4
43.365881;132.207976;45.9;-0.0;-0.08;-0.0;0.2
43.365768;132.207952;46.4;0.02;0.14;-0.01;-0.6
43.365653;132.207928;47.8;-0.04;0.37;0.01;-0.3
43.365535;132.207903;45.7;0.0;-0.57;0.0;-1.9
43.365422;132.207879;46.0;0.04;0.08;-0.0;2.2
43.365309;132.207855;46.4;0.01;0.1;0.01;-0.2
43.365194;132.207831;46.6;-0.0;0.07;0.01;-0.2
43.365079;132.207806;47.0;-0.06;0.12;-0.01;-1.0
43.364963;132.207781;46.7;-0.0;-0.09;-0.01;0.9
43.364848;132.207757;47.8;-0.06;0.3;0.0;-1.5
43.36473;132.207732;46.0;-0.03;-0.5;0.01;-0.2
43.364616;132.207708;47.0;-0.01;0.27;0.01;0.7
43.3645;132.207683;37.3;-0.0;-2.68;-0.01;-1.6
43.364408;132.207664;33.6;-0.03;-1.03;-0.01;-1.7
43.364325;132.207646;32.0;-0.01;-0.46;0.0;0.3
43.364246;132.20763;31.3;0.0;-0.17;0.01;0.2
43.364169;132.207613;34.6;-0.06;0.91;0.0;0.7
43.364083;132.207595;32.6;-0.06;-0.56;-0.0;-0.9
43.364002;132.207578;31.7;-0.03;-0.26;-0.0;-1.6
43.363924;132.207561;34.2;-0.05;0.69;0.01;0.5
43.36384;132.207544;32.2;0.01;-0.55;0.01;-0.9
43.36376;132.207527;31.4;-0.05;-0.23;0.01;-0.4
43.363683;132.20751;33.9;-0.09;0.71;-0.0;0.8
43.363599;132.207492;32.0;-0.05;-0.54;-0.01;-1.7
43.36352;132.207475;34.7;-0.0;0.75;-0.05;0.5
43.363435;132.207457;32.5;-0.03;-0.59;0.09;0.1
43.363354;132.207442;31.5;-0.05;-0.28;0.7;3.7
43.363278;132.207419;34.5;-0.04;0.83;0.92;5.3
43.363198;132.207375;32.2;-0.04;-0.65;0.18;1.9
43.363122;132.207337;35.5;0.06;0.91;-0.1;-1.0
43.363039;132.207296;37.2;-0.02;0.48;-0.01;0.2
43.362951;132.207253;39.6;-0.03;0.66;-0.01;0.8
43.362858;132.207207;41.0;-0.06;0.4;0.0;-0.8
43.362762;132.20716;42.5;0.02;0.43;0.01;0.1
43.362662;132.207111;43.3;0.0;0.22;0.0;0.5
43.36256;132.20706;43.6;-0.02;0.08;-0.0;-1.5
43.362457;132.20701;43.9;0.05;0.09;0.0;-0.1
43.362354;132.206959;43.9;0.01;0.0;-0.0;-0.9
43.362251;132.206908;44.6;0.08;0.18;-0.0;0.3
43.362146;132.206857;46.1;0.0;0.41;0.0;0.8
43.362037;132.206803;46.2;-0.02;0.04;-0.0;0.2
43.361929;132.20675;47.1;-0.01;0.24;-0.0;0.1
43.361818;132.206695;45.8;-0.01;-0.36;-0.0;0.3
43.36171;132.206642;45.0;-0.01;-0.21;-0.0;-0.5
43.361604;132.20659;44.7;-0.04;-0.08;0.0;0.5
43.361499;132.206539;43.4;-0.0;-0.36;-0.01;-0.0
43.361397;132.206488;43.8;0.04;0.11;-0.01;0.4
43.361294;132.206438;42.3;0.03;-0.42;0.01;-0.4
43.361194;132.206389;43.8;0.05;0.42;0.02;-0.3
43.361091;132.206338;45.2;-0.03;0.38;-0.0;0.5
43.360985;132.206286;45.5;0.02;0.07;-0.01;0.2
43.360878;132.206233;45.6;-0.04;0.04;-0.01;-0.6
43.360771;132.20618;46.2;-0.02;0.18;-0.01;-0.3
43.360662;132.206127;47.0;0.03;0.21;-0.0;-0.3
43.360551;132.206072;41.1;0.02;-1.64;-0.01;-1.0
43.360454;132.206025;35.7;-0.03;-1.49;-0.0;-0.4
43.36037;132.205984;33.4;-0.04;-0.63;0.02;-0.0
43.360292;132.205945;32.3;0.02;-0.3;0.01;-1.1
43.360216;132.205908;34.2;0.0;0.5;-0.01;0.2
43.360135;132.205868;32.2;0.0;-0.53;0.0;-0.6
43.360059;132.205831;34.2;-0.07;0.54;0.0;0.6
43.359979;132.205791;32.2;0.0;-0.56;-0.01;-1.0
43.359903;132.205754;31.7;-0.06;-0.13;-0.01;-0.7
43.359829;132.205717;34.2;0.01;0.7;0.0;-0.8
43.359748;132.205678;32.6;-0.02;-0.45;0.01;-0.7
43.359672;132.20564;34.6;-0.01;0.56;-0.0;-0.3
43.35959;132.2056;32.2;-0.04;-0.68;-0.04;0.0
43.359514;132.205563;34.7;0.0;0.71;0.02;0.0
43.359432;132.205524;32.3;-0.05;-0.67;0.6;3.3
43.359357;132.205485;34.9;-0.01;0.72;0.95;6.0
43.359284;132.205421;32.1;-0.05;-0.79;0.25;1.8
43.359214;132.205365;35.5;0.0;0.96;-0.09;-0.2
43.359137;132.205304;37.6;-0.02;0.57;0.01;0.0
43.359056;132.205239;39.6;-0.02;0.57;0.01;1.7
43.358971;132.205171;41.6;-0.07;0.55;0.01;0.9
43.358881;132.205099;42.5;-0.02;0.25;0.01;-1.0
43.358789;132.205025;44.3;-0.04;0.5;-0.02;-0.8
43.358694;132.204949;45.0;-0.02;0.2;-0.01;0.3
43.358596;132.204871;45.7;-0.09;0.19;0.0;-0.0
43.358498;132.204792;46.3;-0.05;0.15;0.0;-0.6
43.358398;132.204712;46.8;-0.01;0.16;-0.0;0.8
43.358297;132.204631;45.6;-0.06;-0.35;0.0;-1.0
43.358198;132.204552;46.5;0.02;0.27;0.01;-0.3
43.358098;132.204472;46.3;0.02;-0.07;-0.0;0.2
43.357998;132.204392;45.3;-0.04;-0.29;-0.01;-0.2
43.3579;132.204314;46.3;0.0;0.3;0.0;-1.6
43.3578;132.204234;43.8;0.03;-0.69;0.0;-0.1
43.357705;132.204158;44.9;-0.04;0.28;0.0;1.2
43.357609;132.20408;45.0;0.01;0.05;0.0;0.3
43.357511;132.204003;45.2;-0.01;0.05;0.01;0.4
43.357414;132.203924;46.2;0.04;0.28;-0.0;-0.5
43.357314;132.203844;46.7;0.02;0.13;-0.01;0.6
43.357213;132.203764;44.5;-0.01;-0.63;0.0;-0.2
43.357117;132.203687;45.2;0.0;0.22;-0.0;0.8
43.357019;132.203609;46.1;-0.02;0.24;-0.0;-0.2
43.35692;132.203529;46.3;0.03;0.05;-0.0;0.7
43.35682;132.203449;46.5;0.03;0.07;0.01;0.0
43.356719;132.203369;46.8;0.01;0.08;0.01;1.1
43.356618;132.203288;42.5;0.01;-1.21;0.01;-0.7
43.356527;132.203214;44.4;-0.0;0.54;-0.0;1.5
43.356431;132.203137;41.5;0.04;-0.81;-0.01;-0.5
43.356341;132.203066;43.5;0.01;0.58;-0.0;0.4
43.356247;132.20299;41.3;-0.01;-0.61;0.0;-0.5
43.356158;132.202919;43.3;-0.01;0.55;-0.0;-0.3
43.356065;132.202844;44.5;-0.02;0.35;-0.01;-1.1
43.355969;132.202767;41.9;-0.02;-0.72;0.0;-0.4
43.355878;132.202695;44.1;-0.03;0.6;0.01;0.8
43.355783;132.202618;41.7;0.04;-0.66;-0.0;-0.3
43.355693;132.202546;43.3;0.03;0.44;0.46;3.6
43.3556;132.202472;44.4;0.01;0.3;0.85;5.5
43.355514;132.202375;42.1;-0.03;-0.63;0.24;0.3
43.35543;132.202288;43.6;-0.01;0.39;-0.11;-1.3
43.355343;132.202198;45.2;-0.01;0.46;0.01;1.0
43.355253;132.202104;46.0;0.01;0.23;-0.0;0.0
43.355161;132.202009;46.6;-0.03;0.14;0.0;-0.2
43.355068;132.201912;46.8;-0.02;0.06;-0.0;-0.6
43.354975;132.201815;48.7;-0.01;0.54;-0.0;0.1
43.354878;132.201714;49.3;-0.0;0.17;-0.0;-0.2
43.35478;132.201612;49.1;-0.0;-0.05;0.0;1.1
43.354682;132.20151;50.8;-0.03;0.47;0.0;1.1
43.354581;132.201405;50.0;0.02;-0.21;-0.0;0.3
43.354481;132.201301;49.3;-0.04;-0.2;-0.0;1.1
43.354383;132.201199;50.6;-0.04;0.35;0.01;0.0
43.354282;132.201094;49.6;-0.04;-0.27;0.0;-0.1
43.354184;132.200992;50.4;-0.06;0.22;-0.0;1.0
43.354083;132.200887;48.6;0.01;-0.49;-0.0;-1.1
43.353986;132.200786;50.1;-0.06;0.42;-0.0;-1.0
43.353886;132.200683;49.3;-0.04;-0.21;0.0;-0.7
43.353788;132.20058;50.1;-0.05;0.21;0.0;-0.4
43.353688;132.200477;50.7;-0.02;0.16;-0.0;-0.7
43.353588;132.200372;50.4;0.0;-0.06;0.0;-0.2
43.353487;132.200267;43.6;-0.07;-1.9;0.0;-1.1
43.3534;132.200177;40.3;-0.03;-0.91;-0.0;-0.2
43.35332;132.200093;39.1;-0.03;-0.35;0.01;1.3
43.353242;132.200012;38.2;-0.05;-0.24;0.0;0.0
43.353166;132.199933;40.7;-0.05;0.71;-0.01;-0.3
43.353085;132.199849;38.9;-0.02;-0.5;0.0;-1.5
43.353007;132.199768;37.9;-0.04;-0.27;0.0;-0.5
43.352932;132.199689;40.9;-0.02;0.83;-0.0;-0.4
43.35285;132.199604;38.3;0.01;-0.73;0.0;0.5
43.352774;132.199525;37.9;-0.01;-0.11;-0.01;-0.3
43.352698;132.199446;40.8;-0.02;0.8;-0.11;0.2
43.352617;132.199362;39.3;0.04;-0.41;0.11;0.9
43.352537;132.199284;40.9;0.02;0.43;0.87;4.6
43.35246;132.199192;38.9;-0.03;-0.55;0.82;4.7
43.352396;132.199092;39.8;-0.04;0.24;0.07;0.6
43.352326;132.198995;42.0;-0.08;0.63;-0.14;-0.1
43.352253;132.198892;45.0;-0.08;0.82;-0.0;-0.7
43.352174;132.198781;47.2;-0.04;0.62;0.01;0.6
43.352091;132.198666;47.3;-0.03;0.03;0.0;-0.1
43.352008;132.198549;49.1;-0.02;0.48;-0.0;1.1
43.351922;132.198429;51.0;-0.01;0.55;-0.0;0.6
43.351833;132.198304;51.7;-0.01;0.17;-0.0;-0.9
43.351743;132.198178;52.3;0.02;0.18;0.0;-0.3
43.351651;132.198049;52.3;0.02;-0.0;0.01;-0.2
43.351559;132.197921;49.8;0.01;-0.7;-0.0;-1.0
43.351472;132.197799;50.0;0.02;0.05;-0.01;-1.7
43.351385;132.197677;50.7;-0.0;0.19;-0.0;-0.4
43.351296;132.197552;51.7;-0.0;0.28;-0.0;0.3
43.351205;132.197426;52.1;0.01;0.1;-0.0;-0.9
43.351114;132.197298;52.9;0.03;0.24;0.0;1.2
43.351022;132.197169;50.9;0.01;-0.55;0.01;1.3
43.350932;132.197044;52.2;0.04;0.34;0.01;-0.5
43.350841;132.196916;42.1;0.07;-2.78;-0.0;-1.4
43.350767;132.196813;37.3;0.02;-1.35;-0.0;0.2
43.350702;132.196721;35.1;-0.01;-0.6;-0.0;0.9
43.350641;132.196635;34.3;0.04;-0.22;0.01;-0.0
43.350581;132.196551;33.7;-0.02;-0.16;0.0;1.8
43.350522;132.196469;33.2;-0.08;-0.14;-0.0;-0.4
43.350463;132.196387;33.1;-0.01;-0.03;-0.0;-1.3
43.350406;132.196306;33.0;-0.02;-0.04;-0.01;0.0
43.350348;132.196225;33.6;-0.06;0.17;0.0;0.3
43.350289;132.196143;33.5;-0.01;-0.02;0.01;0.4
43.35023;132.196061;32.9;-0.03;-0.16;-0.0;-0.4
43.350173;132.19598;33.2;-0.0;0.07;0.0;-0.6
43.350114;132.195899;33.0;0.0;-0.03;-0.06;0.3
43.350057;132.195818;33.4;-0.03;0.1;0.32;3.7
43.349997;132.195739;33.7;-0.04;0.09;0.99;6.1
43.349949;132.195644;33.2;-0.07;-0.15;0.61;2.9
43.349906;132.195546;37.0;-0.06;1.05;-0.13;-1.2
43.349853;132.195442;40.1;-0.03;0.87;-0.14;-0.0
43.349796;132.195328;43.6;-0.05;0.98;0.0;0.1
43.349735;132.195205;46.9;-0.04;0.89;-0.0;-1.4
43.349668;132.195072;48.3;-0.06;0.4;-0.0;0.7
43.3496;132.194935;49.7;-0.0;0.38;-0.0;1.0
43.34953;132.194795;51.3;-0.0;0.44;-0.01;-0.7
43.349457;132.19465;49.9;-0.02;-0.39;0.0;0.2
43.349386;132.194509;50.7;-0.05;0.25;0.01;1.0
43.349315;132.194365;52.5;0.01;0.48;0.01;-0.2
43.349241;132.194216;50.0;-0.02;-0.7;-0.01;-0.1
43.34917;132.194075;52.1;0.02;0.6;-0.01;0.4
43.349096;132.193927;49.9;-0.02;-0.62;0.0;-2.3
43.349025;132.193786;52.2;-0.03;0.64;0.01;0.9
43.348952;132.193638;53.0;-0.0;0.22;-0.0;0.5
43.348877;132.193488;50.7;0.02;-0.66;0.0;-0.2
43.348805;132.193345;39.7;-0.04;-3.04;0.01;-0.9
43.348749;132.193232;34.8;-0.01;-1.37;-0.01;-0.9
43.3487;132.193134;32.4;-0.04;-0.66;-0.01;0.6
43.348654;132.193042;31.9;-0.01;-0.13;0.01;-1.0
43.348609;132.192951;31.6;0.02;-0.08;0.01;0.0
43.348564;132.192862;31.2;-0.01;-0.12;-0.01;0.8
43.34852;132.192773;30.7;-0.02;-0.14;-0.01;-0.0
43.348476;132.192687;30.5;0.03;-0.06;0.01;0.7
43.348433;132.1926;30.3;-0.03;-0.04;0.0;0.2
43.34839;132.192514;30.3;0.01;-0.02;-0.0;1.2
43.348348;132.192429;31.2;0.03;0.27;-0.01;-0.4
43.348303;132.19234;31.4;0.01;0.04;-0.0;-0.5
43.348259;132.192251;31.6;-0.01;0.07;0.0;-0.1
43.348214;132.192162;31.3;0.02;-0.09;-0.07;-0.6
43.34817;132.192073;30.9;-0.05;-0.1;0.4;2.7
43.348124;132.191988;30.9;-0.0;-0.01;1.02;6.1
43.348095;132.19189;32.0;-0.02;0.31;0.53;2.0
43.348066;132.191788;36.5;0.0;1.24;-0.13;0.2
43.34803;132.191673;41.3;-0.01;1.35;-0.09;1.0
43.347989;132.191542;44.5;0.01;0.89;-0.0;1.5
43.347946;132.191402;47.2;0.03;0.74;-0.0;0.0
43.347899;132.191253;49.4;0.02;0.62;0.01;0.4
43.34785;132.191097;52.1;0.03;0.76;0.0;-1.1
43.347799;132.190932;49.6;-0.02;-0.69;-0.01;-1.6
43.34775;132.190776;51.3;-0.03;0.45;0.0;-1.1
43.347699;132.190614;49.6;-0.05;-0.47;0.01;-0.3
43.34765;132.190458;51.6;-0.0;0.58;0.0;0.3
43.347599;132.190294;49.8;-0.01;-0.5;-0.0;-0.4
43.34755;132.190137;51.5;-0.01;0.46;0.0;0.6
43.3475;132.189975;49.5;-0.05;-0.54;-0.0;-0.0
43.347451;132.189818;51.3;-0.02;0.49;-0.0;0.4
43.3474;132.189656;49.6;0.04;-0.47;0.01;-0.4
43.347351;132.1895;37.3;0.0;-3.42;0.01;-1.0
43.347315;132.189382;31.4;-0.1;-1.64;-0.01;-0.4
43.347284;132.189283;28.9;-0.01;-0.69;-0.02;0.5
43.347255;132.189192;27.8;-0.07;-0.3;0.0;-1.0
43.347228;132.189104;27.6;-0.04;-0.06;-0.0;-0.0
43.347201;132.189017;27.3;0.01;-0.07;-0.01;-1.0
43.347173;132.188931;26.9;-0.02;-0.14;0.01;0.7
43.347147;132.188846;26.6;-0.01;-0.07;0.01;-0.0
43.347121;132.188762;26.7;-0.03;0.02;0.0;0.6
43.347095;132.188678;26.8;-0.05;0.03;-0.0;-0.8
43.347068;132.188593;26.7;-0.08;-0.03;-0.01;-0.2
43.347042;132.188509;26.8;-0.03;0.04;-0.01;0.1
43.347015;132.188424;26.8;-0.04;-0.02;0.01;-1.3
43.346989;132.18834;27.0;-0.0;0.05;-0.01;-0.3
43.346963;132.188254;26.8;-0.01;-0.03;-0.12;-0.7
43.346936;132.18817;26.6;-0.02;-0.05;-0.08;-0.6
43.346906;132.188088;27.2;-0.01;0.16;0.56;3.3
43.34688;132.188002;27.0;-0.04;-0.06;1.18;7.5
43.346868;132.187912;24.7;-0.04;-0.65;0.67;3.7
43.346865;132.187827;28.8;-0.07;1.16;-0.08;1.3
43.346855;132.187729;33.1;-0.05;1.18;-0.19;0.0
43.346844;132.187616;37.2;-0.02;1.15;0.01;-0.1
43.346832;132.187489;41.0;-0.0;1.05;-0.0;1.9
43.346818;132.18735;44.1;-0.01;0.85;-0.02;-0.1
43.346803;132.1872;46.5;-0.01;0.68;0.0;0.7
43.346787;132.187041;49.1;-0.03;0.72;0.01;0.4
43.346771;132.186874;37.4;-0.05;-3.26;0.01;-0.8
43.346758;132.186747;31.2;0.01;-1.71;-0.0;0.3
43.346748;132.18664;28.3;0.03;-0.82;-0.0;-0.8
43.346738;132.186544;27.1;-0.03;-0.32;0.0;-0.4
43.346729;132.186452;26.8;-0.01;-0.09;-0.0;-1.8
43.34672;132.186361;26.3;0.02;-0.15;-0.0;-0.2
43.346711;132.186271;26.6;0.02;0.1;0.0;-0.9
43.346702;132.18618;26.3;0.02;-0.1;-0.0;0.1
43.346694;132.186091;26.6;-0.01;0.08;-0.0;-0.4
43.346684;132.186001;26.5;-0.02;-0.02;0.0;0.9
43.346676;132.18591;26.7;-0.06;0.07;-0.0;-0.6
43.346667;132.185819;26.2;-0.03;-0.15;-0.0;0.4
43.346658;132.18573;26.5;-0.05;0.08;-0.0;-1.2
43.346649;132.18564;26.2;-0.02;-0.08;0.0;0.1
43.34664;132.185551;26.2;-0.02;-0.01;-0.12;0.4
43.346631;132.185462;26.3;0.04;0.03;-0.06;-1.7
43.346617;132.185373;26.0;-0.01;-0.06;1.57;8.6
43.346611;132.185287;26.5;-0.01;0.12;2.96;15.1
43.346649;132.185213;27.0;0.0;0.16;1.45;7.3
43.346692;132.185142;27.9;-0.03;0.24;-0.17;-1.9
43.346732;132.185063;27.2;-0.05;-0.2;-0.17;-1.0
43.346771;132.184987;26.5;-0.03;-0.18;-0.01;-0.3
43.346809;132.184911;26.6;0.02;0.03;-0.0;1.5
43.346846;132.184836;26.1;0.03;-0.15;0.0;-0.1
43.346883;132.184762;25.8;0.02;-0.08;0.01;0.9
43.34692;132.18469;25.6;-0.05;-0.05;0.0;0.3
43.346957;132.184617;25.8;-0.03;0.04;-0.02;0.9
43.346994;132.184545;25.4;-0.03;-0.11;-0.01;0.7
43.34703;132.184473;26.1;-0.01;0.18;0.0;0.8
43.347067;132.184399;26.5;-0.06;0.12;0.0;0.3
43.347104;132.184324;26.2;0.0;-0.07;0.0;0.9
43.347142;132.18425;26.2;0.03;-0.0;0.01;1.0
43.347179;132.184176;26.0;-0.04;-0.07;0.01;0.4
43.347216;132.184103;26.1;0.02;0.05;-0.17;-1.1
43.347253;132.184029;26.1;-0.01;-0.01;0.08;1.0
43.347286;132.183951;26.3;-0.02;0.05;2.02;11.4
43.347327;132.18389;27.9;0.02;0.44;3.47;18.8
43.347394;132.183878;25.9;-0.06;-0.54;1.62;8.8
43.347459;132.183882;26.0;-0.08;0.02;-0.02;-0.3
43.347523;132.183877;30.3;-0.01;1.21;-0.19;-0.7
43.347599;132.183872;34.0;-0.02;1.02;-0.0;-0.9
43.347684;132.183866;37.0;-0.03;0.83;0.0;-0.9
43.347776;132.18386;30.9;-0.07;-1.7;-0.0;-0.6
43.347853;132.183855;28.0;-0.01;-0.79;-0.01;1.0
43.347923;132.18385;26.3;0.0;-0.5;-0.0;-1.0
43.347989;132.183845;26.0;-0.03;-0.07;-0.0;-0.4
43.348054;132.183841;25.8;-0.06;-0.05;-0.0;0.7
43.348118;132.183836;25.6;-0.03;-0.06;0.0;-0.7
43.348182;132.183832;25.6;-0.09;-0.0;0.01;0.3
43.348246;132.183827;25.5;-0.04;-0.04;0.0;-0.3
43.348309;132.183823;25.2;-0.09;-0.06;-0.0;0.0
43.348372;132.183818;25.6;-0.02;0.1;-0.0;-0.1
43.348436;132.183814;25.8;0.0;0.05;0.0;0.5
43.348501;132.183809;25.3;-0.1;-0.13;0.01;0.3
43.348564;132.183805;25.0;-0.02;-0.08;-0.01;0.3
43.348626;132.183801;25.0;-0.02;-0.02;-0.02;-0.1
43.348689;132.183796;24.9;-0.06;-0.02;0.0;-0.3
43.348751;132.183791;24.8;-0.06;-0.03;0.0;-1.6
43.348813;132.183787;24.7;-0.07;-0.03;-0.0;0.4
43.348874;132.183783;24.9;-0.04;0.05;-0.14;0.2
43.348936;132.183778;25.1;-0.01;0.05;0.32;2.7
43.348998;132.183767;25.2;-0.02;0.03;1.25;7.7
43.349058;132.183785;27.3;0.01;0.6;1.19;5.9
43.349123;132.183814;24.9;-0.05;-0.68;0.3;1.9
43.349181;132.183848;29.2;-0.04;1.2;-0.19;-0.8
43.34925;132.183878;32.9;-0.02;1.04;-0.2;-0.7
43.349329;132.183912;35.7;-0.01;0.77;0.0;0.2
43.349414;132.18395;37.8;0.02;0.57;-0.01;-1.1
43.349504;132.183989;39.1;-0.0;0.37;-0.01;0.6
43.349597;132.18403;42.0;-0.03;0.81;-0.0;1.1
43.349697;132.184074;42.9;-0.01;0.24;0.01;0.8
43.349799;132.184119;44.0;-0.0;0.32;0.0;0.7
43.349904;132.184164;44.9;-0.0;0.25;0.0;1.4
43.350011;132.184211;45.5;0.0;0.16;0.01;0.0
43.350119;132.184259;45.4;0.03;-0.03;-0.01;-0.1
43.350227;132.184307;44.3;-0.01;-0.32;-0.01;-0.6
43.350332;132.184353;45.0;0.0;0.2;0.0;0.2
43.350439;132.1844;45.8;0.02;0.23;0.0;-0.2
43.350548;132.184448;40.6;0.01;-1.44;0.0;0.3
43.350645;132.18449;41.5;-0.06;0.25;0.0;-0.7
43.350744;132.184533;38.7;-0.0;-0.8;-0.0;0.3
43.350836;132.184574;41.4;-0.05;0.76;0.0;0.9
43.350935;132.184617;38.8;-0.05;-0.71;0.01;0.0
43.351027;132.184658;40.3;-0.03;0.42;0.0;-0.4
43.351123;132.1847;41.5;0.0;0.33;0.0;0.9
43.351222;132.184743;39.1;0.03;-0.68;-0.0;0.3
